ID1,ID2,Distance
KT732231_1,KT732249_1,0.0156906953
KT732231_1,KT732247_1,0.0156893795
KT732231_1,KT732255_1,0.0158182356
KT732231_1,KT732245_1,0.015814645000000002
KT732231_1,KT732253_1,0.0154323968
KT732231_1,KT732243_1,0.0156852591
KT732231_1,KT732241_1,0.0156204461
KT732231_1,KT732233_1,0.0154255216
KT732231_1,KT732237_1,0.0155520848
KT732231_1,KJ018971_2,0.0155557057
KY969480_1,MK142916_1,0.017797410399999998
KY969480_1,MK142914_1,0.0177977717
KY969480_1,KU728743_1,0.0174162831
KY969480_1,KJ410048_1,0.016220870499999998
KY969480_1,MG912592_1,0.0162745706
KY969480_1,KT732261_1,0.0164650556
KY969480_1,KT732259_1,0.016142600299999997
KY969480_1,KT732239_1,0.0157594798
KY969480_1,KT732235_1,0.0157579907
KY969480_1,KT732257_1,0.015884886
KY969480_1,KT732251_1,0.0158848907
KY969480_1,KT732249_1,0.0158836921
KY969480_1,KT732247_1,0.0158823763
KY969480_1,KT732255_1,0.0160112324
KY969480_1,KT732245_1,0.0160076418
KY969480_1,KT732253_1,0.0156253936
KY969480_1,KT732243_1,0.0158782559
KY969480_1,KT732241_1,0.0158134429
KY969480_1,KT732233_1,0.0156185184
KY969480_1,KT732237_1,0.0157450816
KY969480_1,KJ018971_2,0.0157487025
JN635404_1,MK142916_1,0.0170830732
JN635404_1,MK142914_1,0.0170834345
JN635404_1,KU728743_1,0.0167019459
JN635404_1,KJ410048_1,0.0155065333
JN635404_1,MG912592_1,0.0155602334
JN635404_1,KT732261_1,0.015750718400000002
JN635404_1,KT732259_1,0.015428263099999999
JN635404_1,KT732239_1,0.0150451426
JN635404_1,KT732235_1,0.015043653499999999
JN635404_1,KT732257_1,0.0151705488
JN635404_1,KT732251_1,0.0151705535
JN635404_1,KT732249_1,0.0151693549
JN635404_1,KT732247_1,0.015168039099999999
JN635404_1,KT732255_1,0.015296895199999999
JN635404_1,KT732245_1,0.0152933046
JN635404_1,KT732253_1,0.014911056399999999
JN635404_1,KT732243_1,0.015163918699999999
JN635404_1,KT732241_1,0.015099105699999999
JN635404_1,KT732233_1,0.0149041812
JN635404_1,KT732237_1,0.015030744399999999
JN635404_1,KJ018971_2,0.0150343653
MK513626_1,KC117298_1,0.0229583742
MK513624_1,KC117298_1,0.0222068255
MH173047_1,KC117298_1,0.0230228796
MH631016_1,KC117298_1,0.0218820727
MF496201_1,KC117298_1,0.021820830899999998
MK161348_1,KC117298_1,0.022516615900000002
KT732231_1,KC117298_1,0.0197771192
KY969480_1,KC117298_1,0.019970116
JN635404_1,KC117298_1,0.019255778799999998
MK142916_1,KC117298_1,0.023774335599999998
MK142914_1,KC117298_1,0.0237746969
KU728743_1,KC117298_1,0.0233932083
KJ410048_1,KC117298_1,0.022197795700000002
MG912592_1,KC117298_1,0.0222514958
KT732261_1,KC117298_1,0.0224419808
KT732259_1,KC117298_1,0.0221195255
KT732239_1,KC117298_1,0.021736405
KT732235_1,KC117298_1,0.0217349159
KT732257_1,KC117298_1,0.021861811199999998
KT732251_1,KC117298_1,0.021861815899999998
KT732249_1,KC117298_1,0.0218606173
KT732247_1,KC117298_1,0.021859301499999997
KT732255_1,KC117298_1,0.0219881576
KT732245_1,KC117298_1,0.021984567
KT732253_1,KC117298_1,0.0216023188
KT732243_1,KC117298_1,0.0218551811
KT732241_1,KC117298_1,0.0217903681
KT732233_1,KC117298_1,0.0215954436
KT732237_1,KC117298_1,0.0217220068
KJ018971_2,KC117298_1,0.0217256277
MK513626_1,JN635410_1,0.038978531
MK513624_1,JN635410_1,0.038226982300000004
MH173047_1,JN635410_1,0.0390430364
MH631016_1,JN635410_1,0.0379022295
MF496201_1,JN635410_1,0.0378409877
MK161348_1,JN635410_1,0.0385367727
KT732231_1,JN635410_1,0.035797276
KY969480_1,JN635410_1,0.0359902728
JN635404_1,JN635410_1,0.0352759356
MK142916_1,JN635410_1,0.0397944924
MK142914_1,JN635410_1,0.0397948537
KU728743_1,JN635410_1,0.0394133651
KJ410048_1,JN635410_1,0.0382179525
MG912592_1,JN635410_1,0.0382716526
KT732261_1,JN635410_1,0.0384621376
KT732259_1,JN635410_1,0.0381396823
KT732239_1,JN635410_1,0.037756561800000005
KT732235_1,JN635410_1,0.0377550727
KT732257_1,JN635410_1,0.037881968
KT732251_1,JN635410_1,0.0378819727
KT732249_1,JN635410_1,0.0378807741
KT732247_1,JN635410_1,0.0378794583
KT732255_1,JN635410_1,0.0380083144
KT732245_1,JN635410_1,0.0380047238
KT732253_1,JN635410_1,0.0376224756
KT732243_1,JN635410_1,0.0378753379
KT732241_1,JN635410_1,0.0378105249
KT732233_1,JN635410_1,0.037615600400000004
KT732237_1,JN635410_1,0.0377421636
KJ018971_2,JN635410_1,0.037745784500000004
KC117298_1,JN635410_1,0.0362671452
KT732229_1,KT732227_1,0.0005099947
KT732229_1,KT732225_1,0.0010222169000000001
KT732227_1,KT732225_1,0.0007659164000000001
MF449469_1,KT732229_1,0.0012211732000000002
MF449469_1,KT732227_1,0.0009648727000000001
MF449469_1,KT732225_1,0.0007105182999999999
MF449469_1,JN635402_1,0.0011861458
KT732229_1,JN635402_1,0.0019026006000000002
KT732227_1,JN635402_1,0.0016463001
KT732225_1,JN635402_1,0.0013919457
MK513626_1,MF449469_1,0.0410395259
MK513626_1,KT732229_1,0.0417559807
MK513626_1,KT732227_1,0.0414996802
MK513626_1,KT732225_1,0.041245325799999996
MK513626_1,JN635402_1,0.0400628141
MK513624_1,MF449469_1,0.0402879772
MK513624_1,KT732229_1,0.041004432
MK513624_1,KT732227_1,0.0407481315
MK513624_1,KT732225_1,0.0404937771
MK513624_1,JN635402_1,0.0393112654
MH173047_1,MF449469_1,0.041104031299999996
MH173047_1,KT732229_1,0.0418204861
MH173047_1,KT732227_1,0.0415641856
MH173047_1,KT732225_1,0.0413098312
MH173047_1,JN635402_1,0.0401273195
MH631016_1,MF449469_1,0.0399632244
MH631016_1,KT732229_1,0.0406796792
MH631016_1,KT732227_1,0.0404233787
MH631016_1,KT732225_1,0.0401690243
MH631016_1,JN635402_1,0.0389865126
MF496201_1,MF449469_1,0.0399019826
MF496201_1,KT732229_1,0.0406184374
MF496201_1,KT732227_1,0.0403621369
MF496201_1,KT732225_1,0.0401077825
MF496201_1,JN635402_1,0.0389252708
MK161348_1,MF449469_1,0.0405977676
MK161348_1,KT732229_1,0.0413142224
MK161348_1,KT732227_1,0.0410579219
MK161348_1,KT732225_1,0.0408035675
MK161348_1,JN635402_1,0.0396210558
KT732231_1,MF449469_1,0.037858270900000004
KT732231_1,KT732229_1,0.03857472570000001
KT732231_1,KT732227_1,0.038318425200000006
KT732231_1,KT732225_1,0.0380640708
KT732231_1,JN635402_1,0.0368815591
KY969480_1,MF449469_1,0.0380512677
KY969480_1,KT732229_1,0.038767722500000004
KY969480_1,KT732227_1,0.038511422000000003
KY969480_1,KT732225_1,0.0382570676
KY969480_1,JN635402_1,0.0370745559
JN635404_1,MF449469_1,0.037336930500000004
JN635404_1,KT732229_1,0.038053385300000006
JN635404_1,KT732227_1,0.037797084800000005
JN635404_1,KT732225_1,0.0375427304
JN635404_1,JN635402_1,0.0363602187
MK142916_1,MF449469_1,0.041855487299999994
MK142916_1,KT732229_1,0.042571942099999996
MK142916_1,KT732227_1,0.042315641599999995
MK142916_1,KT732225_1,0.0420612872
MK142916_1,JN635402_1,0.0408787755
MK142914_1,MF449469_1,0.041855848599999995
MK142914_1,KT732229_1,0.0425723034
MK142914_1,KT732227_1,0.0423160029
MK142914_1,KT732225_1,0.0420616485
MK142914_1,JN635402_1,0.0408791368
KU728743_1,MF449469_1,0.04147436
KU728743_1,KT732229_1,0.042190814800000004
KU728743_1,KT732227_1,0.0419345143
KU728743_1,KT732225_1,0.0416801599
KU728743_1,JN635402_1,0.0404976482
KJ410048_1,MF449469_1,0.0402789474
KJ410048_1,KT732229_1,0.0409954022
KJ410048_1,KT732227_1,0.0407391017
KJ410048_1,KT732225_1,0.0404847473
KJ410048_1,JN635402_1,0.0393022356
MG912592_1,MF449469_1,0.0403326475
MG912592_1,KT732229_1,0.0410491023
MG912592_1,KT732227_1,0.0407928018
MG912592_1,KT732225_1,0.0405384474
MG912592_1,JN635402_1,0.0393559357
KT732261_1,MF449469_1,0.0405231325
KT732261_1,KT732229_1,0.041239587300000005
KT732261_1,KT732227_1,0.040983286800000004
KT732261_1,KT732225_1,0.0407289324
KT732261_1,JN635402_1,0.0395464207
KT732259_1,MF449469_1,0.04020067719999999
KT732259_1,KT732229_1,0.040917131999999995
KT732259_1,KT732227_1,0.040660831499999994
KT732259_1,KT732225_1,0.0404064771
KT732259_1,JN635402_1,0.0392239654
KT732239_1,MF449469_1,0.0398175567
KT732239_1,KT732229_1,0.0405340115
KT732239_1,KT732227_1,0.040277711
KT732239_1,KT732225_1,0.040023356600000004
KT732239_1,JN635402_1,0.038840844900000004
KT732235_1,MF449469_1,0.0398160676
KT732235_1,KT732229_1,0.0405325224
KT732235_1,KT732227_1,0.0402762219
KT732235_1,KT732225_1,0.0400218675
KT732235_1,JN635402_1,0.0388393558
KT732257_1,MF449469_1,0.039942962900000004
KT732257_1,KT732229_1,0.040659417700000006
KT732257_1,KT732227_1,0.040403117200000005
KT732257_1,KT732225_1,0.0401487628
KT732257_1,JN635402_1,0.0389662511
KT732251_1,MF449469_1,0.039942967600000004
KT732251_1,KT732229_1,0.040659422400000006
KT732251_1,KT732227_1,0.040403121900000005
KT732251_1,KT732225_1,0.0401487675
KT732251_1,JN635402_1,0.0389662558
KT732249_1,MF449469_1,0.039941769
KT732249_1,KT732229_1,0.040658223800000004
KT732249_1,KT732227_1,0.0404019233
KT732249_1,KT732225_1,0.0401475689
KT732249_1,JN635402_1,0.0389650572
KT732247_1,MF449469_1,0.0399404532
KT732247_1,KT732229_1,0.040656908000000005
KT732247_1,KT732227_1,0.040400607500000005
KT732247_1,KT732225_1,0.0401462531
KT732247_1,JN635402_1,0.0389637414
KT732255_1,MF449469_1,0.040069309299999994
KT732255_1,KT732229_1,0.040785764099999997
KT732255_1,KT732227_1,0.040529463599999996
KT732255_1,KT732225_1,0.0402751092
KT732255_1,JN635402_1,0.0390925975
KT732245_1,MF449469_1,0.0400657187
KT732245_1,KT732229_1,0.040782173500000005
KT732245_1,KT732227_1,0.040525873000000004
KT732245_1,KT732225_1,0.0402715186
KT732245_1,JN635402_1,0.0390890069
KT732253_1,MF449469_1,0.0396834705
KT732253_1,KT732229_1,0.0403999253
KT732253_1,KT732227_1,0.0401436248
KT732253_1,KT732225_1,0.039889270399999996
